Price,Surface,City,Housing_unit,city_size,macroregion,floor,num_rooms,rent_bracket,surface_bracket
975.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
1300.0,40.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1500.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1600.0,60.0,Milano,Trilocale,big,north,4.0,3,mid-high,small
1900.0,100.0,Milano,Quadrilocale,big,north,4.0,4,mid-high,mid
1400.0,110.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid
1416.0,45.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1850.0,110.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid
1100.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
5500.0,201.0,Milano,Attico,big,north,4.0,5,very high,large
900.0,68.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
1200.0,53.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1600.0,58.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1400.0,75.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
1600.0,80.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1000.0,75.0,Milano,Bilocale,big,north,5.0,2,mid-high,mid-small
1200.0,67.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
2700.0,75.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
1667.0,140.0,Milano,Quadrilocale,big,north,5.0,4,mid-high,mid
1400.0,70.0,Milano,Bilocale,big,north,5.0,2,mid-high,mid-small
1583.0,60.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
1000.0,48.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
1650.0,70.0,Milano,Bilocale,big,north,5.0,2,mid-high,mid-small
1200.0,58.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
1700.0,85.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
1500.0,60.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
1300.0,55.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
3833.0,140.0,Milano,Quadrilocale,big,north,5.0,4,high,mid
1800.0,95.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
2500.0,124.0,Milano,Quadrilocale,big,north,5.0,4,high,mid
2800.0,140.0,Milano,Appartamento,big,north,5.0,5,high,mid
900.0,30.0,Milano,Monolocale,big,north,5.0,1,mid-low,very small
2400.0,110.0,Milano,Trilocale,big,north,5.0,3,high,mid
800.0,30.0,Milano,Monolocale,big,north,5.0,1,mid-low,very small
1050.0,45.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
3000.0,90.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
2500.0,95.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
3500.0,102.0,Milano,Quadrilocale,big,north,5.0,4,high,mid
1800.0,90.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
1200.0,65.0,Milano,Loft,big,north,0.0,2,mid-high,small
1000.0,40.0,Milano,Monolocale,big,north,0.0,1,mid-high,small
2500.0,150.0,Milano,Quadrilocale,big,north,0.0,4,high,mid
850.0,37.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
3600.0,145.0,Milano,Quadrilocale,big,north,0.0,4,high,mid
1330.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1500.0,60.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1300.0,60.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1200.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
2200.0,73.0,Milano,Monolocale,big,north,0.0,1,high,mid-small
1300.0,90.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
2400.0,110.0,Milano,Trilocale,big,north,0.0,3,high,mid
1000.0,25.0,Milano,Monolocale,big,north,0.0,1,mid-high,very small
3750.0,135.0,Milano,Quadrilocale,big,north,0.0,4,high,mid
1100.0,55.0,Milano,Mansarda,big,north,0.0,2,mid-high,small
1300.0,67.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
2083.0,85.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
900.0,53.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
7500.0,237.0,Milano,Appartamento,big,north,0.0,5,very high,large
2800.0,137.0,Milano,Trilocale,big,north,0.0,3,high,mid
2200.0,130.0,Milano,Appartamento,big,north,0.0,5,high,mid
7000.0,320.0,Milano,Appartamento,big,north,0.0,5,very high,large
1900.0,80.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
850.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
1200.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
585.0,240.0,Milano,Loft,big,north,2.0,6,low,large
1100.0,80.0,Milano,Quadrilocale,big,north,2.0,4,mid-high,mid-small
700.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
1300.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
9300.0,180.0,Milano,Quadrilocale,big,north,2.0,4,very high,mid
850.0,48.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
1415.0,45.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,55.0,Milano,Monolocale,big,north,2.0,1,mid-high,small
2400.0,93.0,Milano,Trilocale,big,north,2.0,3,high,mid-small
1750.0,98.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1100.0,65.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2400.0,80.0,Milano,Trilocale,big,north,2.0,3,high,mid-small
2190.0,64.0,Milano,Bilocale,big,north,2.0,2,high,small
2333.0,140.0,Milano,Bilocale,big,north,2.0,2,high,mid
1150.0,60.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2400.0,140.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
1800.0,63.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2000.0,70.0,Milano,Bilocale,big,north,2.0,2,high,mid-small
1800.0,105.0,Milano,Quadrilocale,big,north,2.0,4,mid-high,mid
2833.0,137.0,Milano,Trilocale,big,north,2.0,3,high,mid
2300.0,150.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
3500.0,96.0,Milano,Trilocale,big,north,2.0,3,high,mid-small
1100.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1000.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,95.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
2920.0,116.0,Milano,Trilocale,big,north,5.0,3,high,mid
1000.0,55.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
5900.0,160.0,Milano,Attico,big,north,5.0,4,very high,mid
1900.0,100.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid
1100.0,60.0,Milano,Attico,big,north,5.0,2,mid-high,small
900.0,70.0,Milano,Bilocale,big,north,5.0,2,mid-low,mid-small
740.0,40.0,Milano,Monolocale,big,north,5.0,1,mid-low,small
1250.0,96.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
1200.0,50.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
8000.0,148.0,Milano,Attico,big,north,5.0,4,very high,mid
2000.0,75.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
2200.0,120.0,Milano,Quadrilocale,big,north,5.0,4,high,mid
1200.0,70.0,Milano,Bilocale,big,north,5.0,2,mid-high,mid-small
1300.0,60.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
2700.0,95.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
1300.0,55.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
2150.0,90.0,Milano,Trilocale,big,north,5.0,3,high,mid-small
900.0,75.0,Milano,Bilocale,big,north,5.0,2,mid-low,mid-small
833.0,75.0,Milano,Bilocale,big,north,5.0,2,mid-low,mid-small
2200.0,260.0,Milano,Palazzo,big,north,5.0,5,high,large
1800.0,85.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
1100.0,48.0,Milano,Bilocale,big,north,5.0,2,mid-high,small
1280.0,75.0,Milano,Trilocale,big,north,5.0,3,mid-high,mid-small
1400.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
950.0,40.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
2830.0,106.0,Milano,Trilocale,big,north,4.0,3,high,mid
1916.0,90.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1700.0,93.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
1300.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1200.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
900.0,36.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
2300.0,100.0,Milano,Trilocale,big,north,4.0,3,high,mid
5000.0,110.0,Milano,Trilocale,big,north,4.0,3,very high,mid
3300.0,140.0,Milano,Trilocale,big,north,4.0,3,high,mid
3000.0,90.0,Milano,Bilocale,big,north,4.0,2,high,mid-small
1800.0,96.0,Milano,Attico,big,north,4.0,3,mid-high,mid-small
1370.0,70.0,Milano,Attico,big,north,4.0,2,mid-high,mid-small
2000.0,45.0,Milano,Appartamento,big,north,4.0,5,high,small
1300.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
900.0,30.0,Milano,Bilocale,big,north,4.0,2,mid-low,very small
1100.0,80.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
1400.0,65.0,Milano,Trilocale,big,north,4.0,3,mid-high,small
1400.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2000.0,95.0,Milano,Trilocale,big,north,4.0,3,high,mid-small
950.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
2850.0,100.0,Milano,Trilocale,big,north,4.0,3,high,mid
2916.0,80.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
700.0,40.0,Milano,Monolocale,big,north,1.0,1,mid-low,small
600.0,28.0,Milano,Monolocale,big,north,1.0,1,low,very small
1800.0,72.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
1350.0,103.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid
1800.0,110.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid
1200.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1600.0,84.0,Milano,Attico,big,north,1.0,2,mid-high,mid-small
2900.0,120.0,Milano,Trilocale,big,north,1.0,3,high,mid
2500.0,100.0,Milano,Trilocale,big,north,1.0,3,high,mid
1175.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1900.0,95.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
4200.0,90.0,Milano,Trilocale,big,north,1.0,3,very high,mid-small
1650.0,45.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1700.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1700.0,103.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid
3000.0,140.0,Milano,Quadrilocale,big,north,1.0,4,high,mid
2000.0,256.0,Milano,Attico,big,north,1.0,5,high,large
700.0,20.0,Milano,Bilocale,big,north,1.0,2,mid-low,very small
3960.0,118.0,Milano,Trilocale,big,north,1.0,3,high,mid
1300.0,48.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1250.0,81.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
1090.0,60.0,Milano,Trilocale,big,north,1.0,3,mid-high,small
1833.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2500.0,167.0,Milano,Quadrilocale,big,north,4.0,4,high,mid
2300.0,85.0,Milano,Trilocale,big,north,4.0,3,high,mid-small
2833.0,90.0,Milano,Trilocale,big,north,4.0,3,high,mid-small
1000.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
690.0,23.0,Milano,Monolocale,big,north,4.0,1,low,very small
720.0,30.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
1400.0,75.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
1900.0,59.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1450.0,46.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
8000.0,237.0,Milano,Quadrilocale,big,north,4.0,4,very high,large
1150.0,52.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1500.0,80.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
600.0,50.0,Milano,Bilocale,big,north,4.0,2,low,small
2200.0,73.0,Milano,Monolocale,big,north,4.0,1,high,mid-small
2700.0,80.0,Milano,Trilocale,big,north,4.0,3,high,mid-small
1100.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1000.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1350.0,100.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid
4166.0,118.0,Milano,Trilocale,big,north,4.0,3,very high,mid
2450.0,140.0,Milano,Trilocale,big,north,4.0,3,high,mid
8083.0,242.0,Milano,Appartamento,big,north,4.0,5,very high,large
1350.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1000.0,67.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
3958.0,118.0,Milano,Mansarda,big,north,4.0,4,high,mid
1583.0,54.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1916.0,65.0,Milano,Trilocale,big,north,4.0,3,mid-high,small
1150.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
950.0,30.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
800.0,63.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
1050.0,48.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
8080.0,242.0,Milano,Appartamento,big,north,4.0,6,very high,large
2080.0,80.0,Milano,Trilocale,big,north,4.0,3,high,mid-small
1270.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
808.0,35.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
2500.0,150.0,Milano,Appartamento,big,north,4.0,5,high,mid
1250.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
3960.0,118.0,Milano,Mansarda,big,north,4.0,3,high,mid
850.0,37.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
1600.0,85.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1600.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2600.0,128.0,Milano,Trilocale,big,north,4.0,3,high,mid
8750.0,360.0,Milano,Appartamento,big,north,4.0,6,very high,large
2500.0,90.0,Milano,Bilocale,big,north,4.0,2,high,mid-small
1200.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2700.0,90.0,Milano,Bilocale,big,north,4.0,2,high,mid-small
1500.0,62.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1650.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1166.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1700.0,130.0,Milano,Quadrilocale,big,north,0.5,4,mid-high,mid
1350.0,60.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
4167.0,131.0,Milano,Quadrilocale,big,north,0.5,4,very high,mid
1800.0,121.0,Milano,Appartamento,big,north,0.5,5,mid-high,mid
1720.0,75.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
1150.0,50.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
992.0,60.0,Milano,Bilocale,big,north,0.5,2,mid-low,small
2000.0,65.0,Milano,Bilocale,big,north,0.5,2,high,small
1150.0,50.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
4500.0,153.0,Milano,Appartamento,big,north,0.5,5,very high,mid
2000.0,58.0,Milano,Bilocale,big,north,0.5,2,high,small
1350.0,65.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1300.0,60.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1600.0,100.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid
1200.0,70.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
1800.0,80.0,Milano,Loft,big,north,0.5,5,mid-high,mid-small
1600.0,56.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1550.0,100.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid
1700.0,72.0,Milano,Bilocale,big,north,0.5,2,mid-high,mid-small
1100.0,55.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
3400.0,112.0,Milano,Trilocale,big,north,0.5,3,high,mid
1400.0,94.0,Milano,Quadrilocale,big,north,0.5,4,mid-high,mid-small
2600.0,127.0,Milano,Bilocale,big,north,0.5,2,high,mid
750.0,22.0,Milano,Monolocale,big,north,0.5,1,mid-low,very small
1600.0,56.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
2050.0,90.0,Milano,Quadrilocale,big,north,3.0,4,high,mid-small
1300.0,75.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
2084.0,85.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
800.0,44.0,Milano,Monolocale,big,north,3.0,1,mid-low,small
850.0,40.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
850.0,58.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
980.0,60.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1550.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1150.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2416.0,110.0,Milano,Trilocale,big,north,3.0,3,high,mid
2000.0,90.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
1600.0,25.0,Milano,Monolocale,big,north,3.0,1,mid-high,very small
900.0,30.0,Milano,Monolocale,big,north,3.0,1,mid-low,very small
2083.0,80.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
1100.0,31.0,Milano,Monolocale,big,north,3.0,1,mid-high,very small
3100.0,135.0,Milano,Quadrilocale,big,north,3.0,4,high,mid
3100.0,135.0,Milano,Quadrilocale,big,north,3.0,4,high,mid
2200.0,260.0,Milano,Palazzo,big,north,3.0,5,high,large
1300.0,45.0,Milano,Loft,big,north,3.0,2,mid-high,small
1750.0,90.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid-small
1916.0,72.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
1000.0,45.0,Milano,Monolocale,big,north,3.0,1,mid-high,small
2200.0,95.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
4000.0,200.0,Milano,Attico,big,north,3.0,4,very high,large
545.0,93.0,Milano,Trilocale,big,north,3.0,3,low,mid-small
1300.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1500.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1200.0,75.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
1400.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1250.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1250.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1700.0,75.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
1050.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
2150.0,180.0,Milano,Villa,big,north,0.0,5,high,mid
1250.0,85.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
6000.0,180.0,Milano,Quadrilocale,big,north,0.0,4,very high,mid
750.0,38.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
1500.0,60.0,Milano,Trilocale,big,north,0.0,3,mid-high,small
1150.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
930.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
4000.0,200.0,Milano,Attico,big,north,0.0,4,very high,large
1600.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
2180.0,55.0,Milano,Bilocale,big,north,0.0,2,high,small
3500.0,155.0,Milano,Appartamento,big,north,0.0,5,high,mid
1650.0,95.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
1500.0,40.0,Milano,Monolocale,big,north,0.0,1,mid-high,small
2900.0,80.0,Milano,Bilocale,big,north,0.0,2,high,mid-small
1100.0,43.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
3166.0,79.0,Milano,Bilocale,big,north,0.0,2,high,mid-small
1400.0,92.0,Milano,Bilocale,big,north,0.0,2,mid-high,mid-small
1200.0,55.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
980.0,40.0,Milano,Bilocale,big,north,6.0,2,mid-low,small
1100.0,60.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
2000.0,100.0,Milano,Trilocale,big,north,6.0,3,high,mid
1350.0,75.0,Milano,Bilocale,big,north,6.0,2,mid-high,mid-small
1150.0,40.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1800.0,56.0,Milano,Monolocale,big,north,6.0,1,mid-high,small
1000.0,40.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1400.0,55.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1350.0,93.0,Milano,Trilocale,big,north,6.0,3,mid-high,mid-small
1100.0,90.0,Milano,Bilocale,big,north,6.0,2,mid-high,mid-small
1400.0,44.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1300.0,64.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
2100.0,120.0,Milano,Attico,big,north,6.0,2,high,mid
3000.0,140.0,Milano,Trilocale,big,north,6.0,3,high,mid
1100.0,41.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1400.0,55.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
2650.0,192.0,Milano,Appartamento,big,north,6.0,5,high,mid
1050.0,55.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
3300.0,121.0,Milano,Palazzo,big,north,6.0,2,high,mid
2180.0,64.0,Milano,Bilocale,big,north,6.0,2,high,small
1250.0,53.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1100.0,50.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1550.0,55.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1800.0,60.0,Milano,Bilocale,big,north,6.0,2,mid-high,small
1600.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1700.0,60.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1800.0,90.0,Milano,Bilocale,big,north,0.0,2,mid-high,mid-small
1200.0,50.0,Milano,Loft,big,north,0.0,2,mid-high,small
2000.0,133.0,Milano,Trilocale,big,north,0.0,3,high,mid
1000.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1250.0,40.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1000.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1400.0,64.0,Milano,Trilocale,big,north,0.0,3,mid-high,small
2800.0,120.0,Milano,Trilocale,big,north,0.0,3,high,mid
1600.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1250.0,65.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1800.0,90.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
1000.0,59.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
8000.0,160.0,Milano,Quadrilocale,big,north,0.0,4,very high,mid
3600.0,51.0,Milano,Bilocale,big,north,0.0,2,high,small
1350.0,50.0,Milano,Monolocale,big,north,0.0,1,mid-high,small
1300.0,67.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1200.0,65.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1200.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
4167.0,132.0,Milano,Quadrilocale,big,north,0.0,4,very high,mid
790.0,25.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
900.0,25.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
1100.0,35.0,Milano,Bilocale,big,north,0.0,2,mid-high,very small
1700.0,100.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid
1200.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1200.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1300.0,45.0,Milano,Monolocale,big,north,0.0,1,mid-high,small
2200.0,87.0,Milano,Monolocale,big,north,0.0,1,high,mid-small
3960.0,118.0,Milano,Mansarda,big,north,0.0,3,high,mid
2500.0,120.0,Milano,Quadrilocale,big,north,0.0,4,high,mid
2600.0,135.0,Milano,Trilocale,big,north,0.0,3,high,mid
3500.0,104.0,Milano,Attico,big,north,0.0,4,high,mid
2800.0,150.0,Milano,Appartamento,big,north,0.0,5,high,mid
1000.0,65.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1250.0,75.0,Milano,Bilocale,big,north,0.0,2,mid-high,mid-small
1100.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
800.0,30.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
1950.0,119.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid
1600.0,60.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1000.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
750.0,40.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
2650.0,105.0,Milano,Trilocale,big,north,0.0,3,high,mid
750.0,40.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
1300.0,75.0,Milano,Bilocale,big,north,0.0,2,mid-high,mid-small
1000.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
850.0,35.0,Milano,Monolocale,big,north,0.0,1,mid-low,very small
1100.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1700.0,90.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
1500.0,35.0,Milano,Bilocale,big,north,0.0,2,mid-high,very small
1300.0,55.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2000.0,55.0,Milano,Bilocale,big,north,1.0,2,high,small
2600.0,66.0,Milano,Bilocale,big,north,1.0,2,high,small
1375.0,75.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
3300.0,100.0,Milano,Trilocale,big,north,1.0,3,high,mid
750.0,22.0,Milano,Monolocale,big,north,1.0,1,mid-low,very small
1583.0,60.0,Milano,Attico,big,north,1.0,2,mid-high,small
2084.0,70.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
2250.0,95.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
1750.0,90.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
1100.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1250.0,75.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
2700.0,63.0,Milano,Bilocale,big,north,1.0,2,high,small
2700.0,72.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
5300.0,134.0,Milano,Trilocale,big,north,1.0,3,very high,mid
850.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-low,small
3500.0,142.0,Milano,Quadrilocale,big,north,1.0,4,high,mid
1700.0,90.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
1200.0,58.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1500.0,100.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid
650.0,20.0,Milano,Bilocale,big,north,1.0,2,low,very small
1600.0,80.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
2180.0,60.0,Milano,Bilocale,big,north,1.0,2,high,small
8085.0,242.0,Milano,Appartamento,big,north,1.0,5,very high,large
2350.0,130.0,Milano,Quadrilocale,big,north,1.0,4,high,mid
1175.0,78.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
5830.0,185.0,Milano,Quadrilocale,big,north,1.0,4,very high,mid
1150.0,55.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1200.0,70.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
1300.0,67.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
